numID,test_loss,kempt,kabs,f,Gb,SG,Vg,p2,SI,Ipb,alpha,kd,beta,Vi,ka2,ke,bolusD,r2
1,4.8159766,0.1401060676574707,0.0090296391248703,<_io.TextIOWrapper name='results/har/ltc_32.csv' mode='a' encoding='UTF-8'>,89.54327343642711,0.03118233148707077,1.45,0.011062684893608093,0.0006534347749989608,1.0746387839317322,7,0.028583848655223846,13.954887092113495,0.126,0.013010103344917298,0.127,4.18823704123497,0.8124
2,8.022869,0.1365707927942276,0.00903495490550995,<_io.TextIOWrapper name='results/har/ltc_32.csv' mode='a' encoding='UTF-8'>,89.47309365481138,0.031216350311296992,1.45,0.0119896080493927,0.0008685442915764348,1.0242762714624405,7,0.02689883145689964,15.66014863550663,0.126,0.013512105405330658,0.127,5.2681709080934525,0.8124
3,4.0523643,0.15365079402923584,0.009732283115386963,<_io.TextIOWrapper name='results/har/ltc_32.csv' mode='a' encoding='UTF-8'>,104.56849591881037,0.0287802129983902,1.45,0.011229459643363953,0.0006695647300317369,0.9490332305431366,7,0.026083831757307052,14.334325343370438,0.126,0.014034433156251908,0.127,4.933291971683502,0.8124
5,7.4469466,0.13557209372520446,0.009018185734748841,<_io.TextIOWrapper name='results/har/ltc_32.csv' mode='a' encoding='UTF-8'>,89.45825673937797,0.031137488572858276,1.45,0.012319862186908722,0.0006861472615907931,1.0616895258426666,7,0.02366102737188339,14.587407857179642,0.126,0.012559260249137878,0.127,5.084943771362305,0.8124
6,4.4918284,0.13546915054321287,0.009008123517036438,<_io.TextIOWrapper name='results/har/ltc_32.csv' mode='a' encoding='UTF-8'>,89.39509955137967,0.031197483645519244,1.45,0.011846827626228332,0.0007842479196088067,0.9605319201946259,7,0.027407321572303772,14.576195776462555,0.126,0.013701041638851165,0.127,4.4307152926921844,0.8124
7,12.947253,0.1356160819530487,0.009011236310005189,<_io.TextIOWrapper name='results/har/ltc_32.csv' mode='a' encoding='UTF-8'>,89.44949802428484,0.03121555665275082,1.45,0.012878068506717683,0.0007092557445682327,0.9717146456241608,7,0.02863913881778717,16.857163310050964,0.126,0.01459188249707222,0.127,4.634164869785309,0.8124
1,4.931176,0.13773734986782074,0.009062284111976624,<_io.TextIOWrapper name='results/har/ltc_32.csv' mode='a' encoding='UTF-8'>,89.54426043391227,0.031165016163140536,1.45,0.011068834304809571,0.0007624180424316176,1.0569451302289963,7,0.023908573567867276,13.223025351762772,0.126,0.014356506615877151,0.127,4.881206452846527,0.8124
